Key,Score,First Word,antibiotic,gene
kanamycin_K01870,3,Strong,kanamycin,K01870
kanamycin_K02470,2,Moderate,kanamycin,K02470
kanamycin_K02546,-1,Evidence,kanamycin,K02546
kanamycin_K02621,1,Weak,kanamycin,K02621
kanamycin_K03327,3,Strong,kanamycin,K03327
kanamycin_K03395,3,Strong,kanamycin,K03395
kanamycin_K03446,2,Moderate,kanamycin,K03446
kanamycin_K03543,2,Moderate,kanamycin,K03543
kanamycin_K03585,3,Strong,kanamycin,K03585
kanamycin_K03712,2,Moderate,kanamycin,K03712
kanamycin_K05804,2,Moderate,kanamycin,K05804
kanamycin_K07552,2,Moderate,kanamycin,K07552
kanamycin_K07660,-1,Evidence,kanamycin,K07660
kanamycin_K07662,2,Moderate,kanamycin,K07662
kanamycin_K07788,3,Strong,kanamycin,K07788
kanamycin_K07789,3,Strong,kanamycin,K07789
kanamycin_K07799,3,Strong,kanamycin,K07799
kanamycin_K08161,2,Moderate,kanamycin,K08161
kanamycin_K08162,2,Moderate,kanamycin,K08162
kanamycin_K08167,3,Strong,kanamycin,K08167
kanamycin_K08170,2,Moderate,kanamycin,K08170
kanamycin_K08217,3,Strong,kanamycin,K08217
kanamycin_K09475,2,Moderate,kanamycin,K09475
kanamycin_K10673,3,Strong,kanamycin,K10673
kanamycin_K12556,3,Strong,kanamycin,K12556
kanamycin_K15547,2,Moderate,kanamycin,K15547
kanamycin_K15549,2,Moderate,kanamycin,K15549
kanamycin_K15974,2,Moderate,kanamycin,K15974
kanamycin_K17881,3,Strong,kanamycin,K17881
kanamycin_K18095,2,Moderate,kanamycin,K18095
kanamycin_K18131,3,Strong,kanamycin,K18131
kanamycin_K18138,2,Moderate,kanamycin,K18138
kanamycin_K18139,2,Moderate,kanamycin,K18139
kanamycin_K18140,2,Moderate,kanamycin,K18140
kanamycin_K18141,1,Weak,kanamycin,K18141
kanamycin_K18142,3,Strong,kanamycin,K18142
kanamycin_K18147,2,Moderate,kanamycin,K18147
kanamycin_K18220,3,Strong,kanamycin,K18220
kanamycin_K18295,2,Moderate,kanamycin,K18295
kanamycin_K18297,2,Moderate,kanamycin,K18297
kanamycin_K18298,2,Moderate,kanamycin,K18298
kanamycin_K18299,3,Strong,kanamycin,K18299
kanamycin_K18300,3,Strong,kanamycin,K18300
kanamycin_K18303,2,Moderate,kanamycin,K18303
kanamycin_K18305,2,Moderate,kanamycin,K18305
kanamycin_K18306,2,Moderate,kanamycin,K18306
kanamycin_K18767,3,Strong,kanamycin,K18767
kanamycin_K18792,3,Strong,kanamycin,K18792
kanamycin_K18795,3,Strong,kanamycin,K18795
kanamycin_K18796,3,Strong,kanamycin,K18796
kanamycin_K18815,3,Strong,kanamycin,K18815
kanamycin_K18816,3,Strong,kanamycin,K18816
kanamycin_K18845,3,Strong,kanamycin,K18845
kanamycin_K18891,3,Strong,kanamycin,K18891
kanamycin_K18892,3,Strong,kanamycin,K18892
kanamycin_K18898,3,Strong,kanamycin,K18898
kanamycin_K18899,2,Moderate,kanamycin,K18899
kanamycin_K18902,2,Moderate,kanamycin,K18902
kanamycin_K18903,2,Moderate,kanamycin,K18903
kanamycin_K18908,2,Moderate,kanamycin,K18908
kanamycin_K18909,2,Moderate,kanamycin,K18909
kanamycin_K18970,3,Strong,kanamycin,K18970
kanamycin_K18973,3,Strong,kanamycin,K18973
kanamycin_K18974,3,Strong,kanamycin,K18974
kanamycin_K18975,3,Strong,kanamycin,K18975
kanamycin_K19097,3,Strong,kanamycin,K19097
kanamycin_K19272,3,Strong,kanamycin,K19272
kanamycin_K19274,3,Strong,kanamycin,K19274
kanamycin_K19275,3,Strong,kanamycin,K19275
kanamycin_K19276,3,Strong,kanamycin,K19276
kanamycin_K19277,3,Strong,kanamycin,K19277
kanamycin_K19278,3,Strong,kanamycin,K19278
kanamycin_K19279,3,Strong,kanamycin,K19279
kanamycin_K19299,3,Strong,kanamycin,K19299
kanamycin_K19300,3,Strong,kanamycin,K19300
kanamycin_K19301,3,Strong,kanamycin,K19301
kanamycin_K19315,3,Strong,kanamycin,K19315
kanamycin_K19585,3,Strong,kanamycin,K19585
kanamycin_K19586,2,Moderate,kanamycin,K19586
kanamycin_K19593,3,Strong,kanamycin,K19593
kanamycin_K19594,2,Moderate,kanamycin,K19594
kanamycin_K19595,2,Moderate,kanamycin,K19595
kanamycin_K19643,3,Strong,kanamycin,K19643
kanamycin_K19645,-1,Evidence,kanamycin,K19645
kanamycin_K19883,3,Strong,kanamycin,K19883
kanamycin_K21133,-1,Evidence,kanamycin,K21133
kanamycin_K21134,2,Moderate,kanamycin,K21134
kanamycin_K21135,3,Strong,kanamycin,K21135
kanamycin_K21136,2,Moderate,kanamycin,K21136
levofloxacin_K00663,3,Strong,levofloxacin,K00663
levofloxacin_K00687,2,Moderate,levofloxacin,K00687
levofloxacin_K02469,3,Strong,levofloxacin,K02469
levofloxacin_K02470,3,Strong,levofloxacin,K02470
levofloxacin_K02621,3,Strong,levofloxacin,K02621
levofloxacin_K02622,3,Strong,levofloxacin,K02622
levofloxacin_K03043,2,Moderate,levofloxacin,K03043
levofloxacin_K03297,3,Strong,levofloxacin,K03297
levofloxacin_K03327,2,Moderate,levofloxacin,K03327
levofloxacin_K03395,-1,Evidence,levofloxacin,K03395
levofloxacin_K03446,2,Moderate,levofloxacin,K03446
levofloxacin_K03543,2,Moderate,levofloxacin,K03543
levofloxacin_K03585,3,Strong,levofloxacin,K03585
levofloxacin_K03587,2,Moderate,levofloxacin,K03587
levofloxacin_K05804,2,Moderate,levofloxacin,K05804
levofloxacin_K06159,2,Moderate,levofloxacin,K06159
levofloxacin_K07788,3,Strong,levofloxacin,K07788
levofloxacin_K07789,3,Strong,levofloxacin,K07789
levofloxacin_K07799,3,Strong,levofloxacin,K07799
levofloxacin_K08161,3,Strong,levofloxacin,K08161
levofloxacin_K08167,3,Strong,levofloxacin,K08167
levofloxacin_K08170,3,Strong,levofloxacin,K08170
levofloxacin_K12340,3,Strong,levofloxacin,K12340
levofloxacin_K12556,2,Moderate,levofloxacin,K12556
levofloxacin_K13631,3,Strong,levofloxacin,K13631
levofloxacin_K15547,2,Moderate,levofloxacin,K15547
levofloxacin_K15549,3,Strong,levofloxacin,K15549
levofloxacin_K15550,2,Moderate,levofloxacin,K15550
levofloxacin_K18093,3,Strong,levofloxacin,K18093
levofloxacin_K18095,3,Strong,levofloxacin,K18095
levofloxacin_K18129,3,Strong,levofloxacin,K18129
levofloxacin_K18131,3,Strong,levofloxacin,K18131
levofloxacin_K18135,3,Strong,levofloxacin,K18135
levofloxacin_K18138,3,Strong,levofloxacin,K18138
levofloxacin_K18139,3,Strong,levofloxacin,K18139
levofloxacin_K18141,3,Strong,levofloxacin,K18141
levofloxacin_K18142,2,Moderate,levofloxacin,K18142
levofloxacin_K18144,3,Strong,levofloxacin,K18144
levofloxacin_K18147,2,Moderate,levofloxacin,K18147
levofloxacin_K18231,2,Moderate,levofloxacin,K18231
levofloxacin_K18294,3,Strong,levofloxacin,K18294
levofloxacin_K18295,3,Strong,levofloxacin,K18295
levofloxacin_K18298,3,Strong,levofloxacin,K18298
levofloxacin_K18299,3,Strong,levofloxacin,K18299
levofloxacin_K18300,3,Strong,levofloxacin,K18300
levofloxacin_K18302,1,Weak,levofloxacin,K18302
levofloxacin_K18303,3,Strong,levofloxacin,K18303
levofloxacin_K18305,2,Moderate,levofloxacin,K18305
levofloxacin_K18306,3,Strong,levofloxacin,K18306
levofloxacin_K18308,3,Strong,levofloxacin,K18308
levofloxacin_K18324,3,Strong,levofloxacin,K18324
levofloxacin_K18555,3,Strong,levofloxacin,K18555
levofloxacin_K18792,2,Moderate,levofloxacin,K18792
levofloxacin_K18815,3,Strong,levofloxacin,K18815
levofloxacin_K18898,3,Strong,levofloxacin,K18898
levofloxacin_K18899,3,Strong,levofloxacin,K18899
levofloxacin_K18901,3,Strong,levofloxacin,K18901
levofloxacin_K18902,3,Strong,levofloxacin,K18902
levofloxacin_K18906,2,Moderate,levofloxacin,K18906
levofloxacin_K18909,3,Strong,levofloxacin,K18909
levofloxacin_K18975,2,Moderate,levofloxacin,K18975
levofloxacin_K18976,3,Strong,levofloxacin,K18976
levofloxacin_K19215,1,Weak,levofloxacin,K19215
levofloxacin_K19272,-1,Evidence,levofloxacin,K19272
levofloxacin_K19276,-1,Evidence,levofloxacin,K19276
levofloxacin_K19576,3,Strong,levofloxacin,K19576
levofloxacin_K19585,3,Strong,levofloxacin,K19585
levofloxacin_K19586,3,Strong,levofloxacin,K19586
levofloxacin_K19593,3,Strong,levofloxacin,K19593
levofloxacin_K19594,3,Strong,levofloxacin,K19594
levofloxacin_K19595,3,Strong,levofloxacin,K19595
levofloxacin_K21134,2,Moderate,levofloxacin,K21134
levofloxacin_K21135,2,Moderate,levofloxacin,K21135
levofloxacin_K21136,2,Moderate,levofloxacin,K21136
levofloxacin_K21137,3,Strong,levofloxacin,K21137
meropenem_K00663,3,Strong,meropenem,K00663
meropenem_K00687,3,Strong,meropenem,K00687
meropenem_K00984,2,Moderate,meropenem,K00984
meropenem_K01467,3,Strong,meropenem,K01467
meropenem_K02621,1,Weak,meropenem,K02621
meropenem_K02622,2,Moderate,meropenem,K02622
meropenem_K03043,2,Moderate,meropenem,K03043
meropenem_K03297,2,Moderate,meropenem,K03297
meropenem_K03543,3,Strong,meropenem,K03543
meropenem_K03577,2,Moderate,meropenem,K03577
meropenem_K03585,3,Strong,meropenem,K03585
meropenem_K03587,2,Moderate,meropenem,K03587
meropenem_K03760,2,Moderate,meropenem,K03760
meropenem_K06153,2,Moderate,meropenem,K06153
meropenem_K07552,3,Strong,meropenem,K07552
meropenem_K07640,3,Strong,meropenem,K07640
meropenem_K07788,2,Moderate,meropenem,K07788
meropenem_K07789,3,Strong,meropenem,K07789
meropenem_K07799,2,Moderate,meropenem,K07799
meropenem_K08151,2,Moderate,meropenem,K08151
meropenem_K08161,2,Moderate,meropenem,K08161
meropenem_K08167,2,Moderate,meropenem,K08167
meropenem_K08170,3,Strong,meropenem,K08170
meropenem_K09475,3,Strong,meropenem,K09475
meropenem_K09476,3,Strong,meropenem,K09476
meropenem_K10012,1,Weak,meropenem,K10012
meropenem_K12340,3,Strong,meropenem,K12340
meropenem_K12975,2,Moderate,meropenem,K12975
meropenem_K15549,3,Strong,meropenem,K15549
meropenem_K15550,3,Strong,meropenem,K15550
meropenem_K17836,3,Strong,meropenem,K17836
meropenem_K18073,2,Moderate,meropenem,K18073
meropenem_K18093,3,Strong,meropenem,K18093
meropenem_K18095,3,Strong,meropenem,K18095
meropenem_K18129,3,Strong,meropenem,K18129
meropenem_K18130,2,Moderate,meropenem,K18130
meropenem_K18131,3,Strong,meropenem,K18131
meropenem_K18135,3,Strong,meropenem,K18135
meropenem_K18138,3,Strong,meropenem,K18138
meropenem_K18139,3,Strong,meropenem,K18139
meropenem_K18142,3,Strong,meropenem,K18142
meropenem_K18144,3,Strong,meropenem,K18144
meropenem_K18145,2,Moderate,meropenem,K18145
meropenem_K18147,3,Strong,meropenem,K18147
meropenem_K18150,2,Moderate,meropenem,K18150
meropenem_K18295,2,Moderate,meropenem,K18295
meropenem_K18297,3,Strong,meropenem,K18297
meropenem_K18298,3,Strong,meropenem,K18298
meropenem_K18299,3,Strong,meropenem,K18299
meropenem_K18300,3,Strong,meropenem,K18300
meropenem_K18301,3,Strong,meropenem,K18301
meropenem_K18302,3,Strong,meropenem,K18302
meropenem_K18303,3,Strong,meropenem,K18303
meropenem_K18305,3,Strong,meropenem,K18305
meropenem_K18307,3,Strong,meropenem,K18307
meropenem_K18552,2,Moderate,meropenem,K18552
meropenem_K18590,2,Moderate,meropenem,K18590
meropenem_K18591,-1,Evidence,meropenem,K18591
meropenem_K18698,2,Moderate,meropenem,K18698
meropenem_K18699,3,Strong,meropenem,K18699
meropenem_K18766,3,Strong,meropenem,K18766
meropenem_K18767,3,Strong,meropenem,K18767
meropenem_K18768,3,Strong,meropenem,K18768
meropenem_K18780,3,Strong,meropenem,K18780
meropenem_K18781,3,Strong,meropenem,K18781
meropenem_K18782,3,Strong,meropenem,K18782
meropenem_K18790,3,Strong,meropenem,K18790
meropenem_K18791,3,Strong,meropenem,K18791
meropenem_K18792,3,Strong,meropenem,K18792
meropenem_K18793,3,Strong,meropenem,K18793
meropenem_K18794,3,Strong,meropenem,K18794
meropenem_K18795,2,Moderate,meropenem,K18795
meropenem_K18796,3,Strong,meropenem,K18796
meropenem_K18797,3,Strong,meropenem,K18797
meropenem_K18891,3,Strong,meropenem,K18891
meropenem_K18898,3,Strong,meropenem,K18898
meropenem_K18899,2,Moderate,meropenem,K18899
meropenem_K18901,3,Strong,meropenem,K18901
meropenem_K18902,3,Strong,meropenem,K18902
meropenem_K18903,3,Strong,meropenem,K18903
meropenem_K18909,2,Moderate,meropenem,K18909
meropenem_K18970,3,Strong,meropenem,K18970
meropenem_K18971,3,Strong,meropenem,K18971
meropenem_K18972,3,Strong,meropenem,K18972
meropenem_K18973,3,Strong,meropenem,K18973
meropenem_K18976,3,Strong,meropenem,K18976
meropenem_K19096,3,Strong,meropenem,K19096
meropenem_K19097,3,Strong,meropenem,K19097
meropenem_K19100,3,Strong,meropenem,K19100
meropenem_K19101,3,Strong,meropenem,K19101
meropenem_K19215,2,Moderate,meropenem,K19215
meropenem_K19218,3,Strong,meropenem,K19218
meropenem_K19273,2,Moderate,meropenem,K19273
meropenem_K19278,3,Strong,meropenem,K19278
meropenem_K19318,3,Strong,meropenem,K19318
meropenem_K19319,3,Strong,meropenem,K19319
meropenem_K19585,2,Moderate,meropenem,K19585
meropenem_K19586,3,Strong,meropenem,K19586
meropenem_K19592,2,Moderate,meropenem,K19592
meropenem_K19593,3,Strong,meropenem,K19593
meropenem_K20319,3,Strong,meropenem,K20319
meropenem_K20320,3,Strong,meropenem,K20320
meropenem_K21133,3,Strong,meropenem,K21133
meropenem_K21134,3,Strong,meropenem,K21134
meropenem_K21135,2,Moderate,meropenem,K21135
meropenem_K21136,3,Strong,meropenem,K21136
meropenem_K21137,3,Strong,meropenem,K21137
piperacillin-tazobactam_K00563,3,Strong,piperacillin-tazobactam,K00563
piperacillin-tazobactam_K00687,3,Strong,piperacillin-tazobactam,K00687
piperacillin-tazobactam_K02547,2,Moderate,piperacillin-tazobactam,K02547
piperacillin-tazobactam_K02621,2,Moderate,piperacillin-tazobactam,K02621
piperacillin-tazobactam_K03043,2,Moderate,piperacillin-tazobactam,K03043
piperacillin-tazobactam_K03297,3,Strong,piperacillin-tazobactam,K03297
piperacillin-tazobactam_K03327,3,Strong,piperacillin-tazobactam,K03327
piperacillin-tazobactam_K03446,2,Moderate,piperacillin-tazobactam,K03446
piperacillin-tazobactam_K03543,2,Moderate,piperacillin-tazobactam,K03543
piperacillin-tazobactam_K03577,3,Strong,piperacillin-tazobactam,K03577
piperacillin-tazobactam_K03585,3,Strong,piperacillin-tazobactam,K03585
piperacillin-tazobactam_K03587,3,Strong,piperacillin-tazobactam,K03587
piperacillin-tazobactam_K03760,2,Moderate,piperacillin-tazobactam,K03760
piperacillin-tazobactam_K06159,3,Strong,piperacillin-tazobactam,K06159
piperacillin-tazobactam_K07640,2,Moderate,piperacillin-tazobactam,K07640
piperacillin-tazobactam_K07788,2,Moderate,piperacillin-tazobactam,K07788
piperacillin-tazobactam_K07789,3,Strong,piperacillin-tazobactam,K07789
piperacillin-tazobactam_K08161,3,Strong,piperacillin-tazobactam,K08161
piperacillin-tazobactam_K08167,2,Moderate,piperacillin-tazobactam,K08167
piperacillin-tazobactam_K08170,3,Strong,piperacillin-tazobactam,K08170
piperacillin-tazobactam_K09475,3,Strong,piperacillin-tazobactam,K09475
piperacillin-tazobactam_K09476,3,Strong,piperacillin-tazobactam,K09476
piperacillin-tazobactam_K11742,-1,Evidence,piperacillin-tazobactam,K11742
piperacillin-tazobactam_K12340,3,Strong,piperacillin-tazobactam,K12340
piperacillin-tazobactam_K12556,2,Moderate,piperacillin-tazobactam,K12556
piperacillin-tazobactam_K15547,2,Moderate,piperacillin-tazobactam,K15547
piperacillin-tazobactam_K15549,3,Strong,piperacillin-tazobactam,K15549
piperacillin-tazobactam_K15550,2,Moderate,piperacillin-tazobactam,K15550
piperacillin-tazobactam_K17836,3,Strong,piperacillin-tazobactam,K17836
piperacillin-tazobactam_K18072,2,Moderate,piperacillin-tazobactam,K18072
piperacillin-tazobactam_K18095,3,Strong,piperacillin-tazobactam,K18095
piperacillin-tazobactam_K18129,-1,Evidence,piperacillin-tazobactam,K18129
piperacillin-tazobactam_K18130,3,Strong,piperacillin-tazobactam,K18130
piperacillin-tazobactam_K18131,3,Strong,piperacillin-tazobactam,K18131
piperacillin-tazobactam_K18135,3,Strong,piperacillin-tazobactam,K18135
piperacillin-tazobactam_K18138,3,Strong,piperacillin-tazobactam,K18138
piperacillin-tazobactam_K18139,3,Strong,piperacillin-tazobactam,K18139
piperacillin-tazobactam_K18140,3,Strong,piperacillin-tazobactam,K18140
piperacillin-tazobactam_K18144,2,Moderate,piperacillin-tazobactam,K18144
piperacillin-tazobactam_K18145,3,Strong,piperacillin-tazobactam,K18145
piperacillin-tazobactam_K18147,3,Strong,piperacillin-tazobactam,K18147
piperacillin-tazobactam_K18150,3,Strong,piperacillin-tazobactam,K18150
piperacillin-tazobactam_K18294,3,Strong,piperacillin-tazobactam,K18294
piperacillin-tazobactam_K18295,2,Moderate,piperacillin-tazobactam,K18295
piperacillin-tazobactam_K18297,2,Moderate,piperacillin-tazobactam,K18297
piperacillin-tazobactam_K18298,3,Strong,piperacillin-tazobactam,K18298
piperacillin-tazobactam_K18299,3,Strong,piperacillin-tazobactam,K18299
piperacillin-tazobactam_K18300,2,Moderate,piperacillin-tazobactam,K18300
piperacillin-tazobactam_K18301,3,Strong,piperacillin-tazobactam,K18301
piperacillin-tazobactam_K18302,3,Strong,piperacillin-tazobactam,K18302
piperacillin-tazobactam_K18305,2,Moderate,piperacillin-tazobactam,K18305
piperacillin-tazobactam_K18553,1,Weak,piperacillin-tazobactam,K18553
piperacillin-tazobactam_K18589,2,Moderate,piperacillin-tazobactam,K18589
piperacillin-tazobactam_K18698,3,Strong,piperacillin-tazobactam,K18698
piperacillin-tazobactam_K18699,3,Strong,piperacillin-tazobactam,K18699
piperacillin-tazobactam_K18766,3,Strong,piperacillin-tazobactam,K18766
piperacillin-tazobactam_K18767,3,Strong,piperacillin-tazobactam,K18767
piperacillin-tazobactam_K18780,3,Strong,piperacillin-tazobactam,K18780
piperacillin-tazobactam_K18781,3,Strong,piperacillin-tazobactam,K18781
piperacillin-tazobactam_K18782,3,Strong,piperacillin-tazobactam,K18782
piperacillin-tazobactam_K18790,3,Strong,piperacillin-tazobactam,K18790
piperacillin-tazobactam_K18791,3,Strong,piperacillin-tazobactam,K18791
piperacillin-tazobactam_K18792,3,Strong,piperacillin-tazobactam,K18792
piperacillin-tazobactam_K18793,3,Strong,piperacillin-tazobactam,K18793
piperacillin-tazobactam_K18794,3,Strong,piperacillin-tazobactam,K18794
piperacillin-tazobactam_K18795,3,Strong,piperacillin-tazobactam,K18795
piperacillin-tazobactam_K18796,3,Strong,piperacillin-tazobactam,K18796
piperacillin-tazobactam_K18797,3,Strong,piperacillin-tazobactam,K18797
piperacillin-tazobactam_K18892,3,Strong,piperacillin-tazobactam,K18892
piperacillin-tazobactam_K18899,3,Strong,piperacillin-tazobactam,K18899
piperacillin-tazobactam_K18901,3,Strong,piperacillin-tazobactam,K18901
piperacillin-tazobactam_K18903,2,Moderate,piperacillin-tazobactam,K18903
piperacillin-tazobactam_K18908,2,Moderate,piperacillin-tazobactam,K18908
piperacillin-tazobactam_K18909,-1,Evidence,piperacillin-tazobactam,K18909
piperacillin-tazobactam_K18935,2,Moderate,piperacillin-tazobactam,K18935
piperacillin-tazobactam_K18940,2,Moderate,piperacillin-tazobactam,K18940
piperacillin-tazobactam_K18970,3,Strong,piperacillin-tazobactam,K18970
piperacillin-tazobactam_K18971,3,Strong,piperacillin-tazobactam,K18971
piperacillin-tazobactam_K18972,3,Strong,piperacillin-tazobactam,K18972
piperacillin-tazobactam_K18976,1,Weak,piperacillin-tazobactam,K18976
piperacillin-tazobactam_K19096,3,Strong,piperacillin-tazobactam,K19096
piperacillin-tazobactam_K19097,3,Strong,piperacillin-tazobactam,K19097
piperacillin-tazobactam_K19100,3,Strong,piperacillin-tazobactam,K19100
piperacillin-tazobactam_K19101,3,Strong,piperacillin-tazobactam,K19101
piperacillin-tazobactam_K19215,3,Strong,piperacillin-tazobactam,K19215
piperacillin-tazobactam_K19218,3,Strong,piperacillin-tazobactam,K19218
piperacillin-tazobactam_K19318,3,Strong,piperacillin-tazobactam,K19318
piperacillin-tazobactam_K19319,3,Strong,piperacillin-tazobactam,K19319
piperacillin-tazobactam_K19576,3,Strong,piperacillin-tazobactam,K19576
piperacillin-tazobactam_K19585,3,Strong,piperacillin-tazobactam,K19585
piperacillin-tazobactam_K19593,3,Strong,piperacillin-tazobactam,K19593
piperacillin-tazobactam_K19595,3,Strong,piperacillin-tazobactam,K19595
piperacillin-tazobactam_K19643,2,Moderate,piperacillin-tazobactam,K19643
piperacillin-tazobactam_K20319,3,Strong,piperacillin-tazobactam,K20319
piperacillin-tazobactam_K20320,3,Strong,piperacillin-tazobactam,K20320
piperacillin-tazobactam_K21135,2,Moderate,piperacillin-tazobactam,K21135
tetracycline_K00563,2,Moderate,tetracycline,K00563
tetracycline_K00663,-1,Evidence,tetracycline,K00663
tetracycline_K00984,3,Strong,tetracycline,K00984
tetracycline_K02469,2,Moderate,tetracycline,K02469
tetracycline_K02547,3,Strong,tetracycline,K02547
tetracycline_K02621,-1,Evidence,tetracycline,K02621
tetracycline_K02946,2,Moderate,tetracycline,K02946
tetracycline_K03043,2,Moderate,tetracycline,K03043
tetracycline_K03297,3,Strong,tetracycline,K03297
tetracycline_K03327,3,Strong,tetracycline,K03327
tetracycline_K03543,3,Strong,tetracycline,K03543
tetracycline_K03577,3,Strong,tetracycline,K03577
tetracycline_K03585,3,Strong,tetracycline,K03585
tetracycline_K03587,-1,Evidence,tetracycline,K03587
tetracycline_K03712,2,Moderate,tetracycline,K03712
tetracycline_K05804,2,Moderate,tetracycline,K05804
tetracycline_K06159,2,Moderate,tetracycline,K06159
tetracycline_K06880,2,Moderate,tetracycline,K06880
tetracycline_K07552,3,Strong,tetracycline,K07552
tetracycline_K07640,2,Moderate,tetracycline,K07640
tetracycline_K07788,3,Strong,tetracycline,K07788
tetracycline_K07789,3,Strong,tetracycline,K07789
tetracycline_K07799,3,Strong,tetracycline,K07799
tetracycline_K08151,3,Strong,tetracycline,K08151
tetracycline_K08161,3,Strong,tetracycline,K08161
tetracycline_K08162,3,Strong,tetracycline,K08162
tetracycline_K08168,3,Strong,tetracycline,K08168
tetracycline_K08217,2,Moderate,tetracycline,K08217
tetracycline_K09475,2,Moderate,tetracycline,K09475
tetracycline_K09476,2,Moderate,tetracycline,K09476
tetracycline_K12340,3,Strong,tetracycline,K12340
tetracycline_K13632,3,Strong,tetracycline,K13632
tetracycline_K15549,3,Strong,tetracycline,K15549
tetracycline_K15550,3,Strong,tetracycline,K15550
tetracycline_K17836,3,Strong,tetracycline,K17836
tetracycline_K18129,1,Weak,tetracycline,K18129
tetracycline_K18130,2,Moderate,tetracycline,K18130
tetracycline_K18131,3,Strong,tetracycline,K18131
tetracycline_K18135,3,Strong,tetracycline,K18135
tetracycline_K18138,3,Strong,tetracycline,K18138
tetracycline_K18139,2,Moderate,tetracycline,K18139
tetracycline_K18140,3,Strong,tetracycline,K18140
tetracycline_K18141,3,Strong,tetracycline,K18141
tetracycline_K18142,3,Strong,tetracycline,K18142
tetracycline_K18144,3,Strong,tetracycline,K18144
tetracycline_K18145,3,Strong,tetracycline,K18145
tetracycline_K18147,3,Strong,tetracycline,K18147
tetracycline_K18220,3,Strong,tetracycline,K18220
tetracycline_K18231,3,Strong,tetracycline,K18231
tetracycline_K18294,2,Moderate,tetracycline,K18294
tetracycline_K18295,3,Strong,tetracycline,K18295
tetracycline_K18297,2,Moderate,tetracycline,K18297
tetracycline_K18298,2,Moderate,tetracycline,K18298
tetracycline_K18299,3,Strong,tetracycline,K18299
tetracycline_K18300,3,Strong,tetracycline,K18300
tetracycline_K18301,2,Moderate,tetracycline,K18301
tetracycline_K18302,3,Strong,tetracycline,K18302
tetracycline_K18303,2,Moderate,tetracycline,K18303
tetracycline_K18305,2,Moderate,tetracycline,K18305
tetracycline_K18306,3,Strong,tetracycline,K18306
tetracycline_K18307,3,Strong,tetracycline,K18307
tetracycline_K18308,3,Strong,tetracycline,K18308
tetracycline_K18324,3,Strong,tetracycline,K18324
tetracycline_K18476,3,Strong,tetracycline,K18476
tetracycline_K18698,2,Moderate,tetracycline,K18698
tetracycline_K18780,2,Moderate,tetracycline,K18780
tetracycline_K18782,3,Strong,tetracycline,K18782
tetracycline_K18792,3,Strong,tetracycline,K18792
tetracycline_K18794,2,Moderate,tetracycline,K18794
tetracycline_K18817,3,Strong,tetracycline,K18817
tetracycline_K18891,3,Strong,tetracycline,K18891
tetracycline_K18892,3,Strong,tetracycline,K18892
tetracycline_K18898,3,Strong,tetracycline,K18898
tetracycline_K18899,3,Strong,tetracycline,K18899
tetracycline_K18901,3,Strong,tetracycline,K18901
tetracycline_K18902,2,Moderate,tetracycline,K18902
tetracycline_K18903,3,Strong,tetracycline,K18903
tetracycline_K18906,3,Strong,tetracycline,K18906
tetracycline_K18908,3,Strong,tetracycline,K18908
tetracycline_K18934,2,Moderate,tetracycline,K18934
tetracycline_K18935,3,Strong,tetracycline,K18935
tetracycline_K18970,3,Strong,tetracycline,K18970
tetracycline_K18973,2,Moderate,tetracycline,K18973
tetracycline_K18975,3,Strong,tetracycline,K18975
tetracycline_K19096,2,Moderate,tetracycline,K19096
tetracycline_K19097,2,Moderate,tetracycline,K19097
tetracycline_K19100,-1,Evidence,tetracycline,K19100
tetracycline_K19215,3,Strong,tetracycline,K19215
tetracycline_K19218,3,Strong,tetracycline,K19218
tetracycline_K19276,3,Strong,tetracycline,K19276
tetracycline_K19318,3,Strong,tetracycline,K19318
tetracycline_K19576,3,Strong,tetracycline,K19576
tetracycline_K19585,3,Strong,tetracycline,K19585
tetracycline_K19586,3,Strong,tetracycline,K19586
tetracycline_K19593,3,Strong,tetracycline,K19593
tetracycline_K19643,-1,Evidence,tetracycline,K19643
tetracycline_K19645,-1,Evidence,tetracycline,K19645
tetracycline_K21133,2,Moderate,tetracycline,K21133
tetracycline_K21134,2,Moderate,tetracycline,K21134
tetracycline_K21135,2,Moderate,tetracycline,K21135
tetracycline_K21136,3,Strong,tetracycline,K21136
tetracycline_K21137,3,Strong,tetracycline,K21137
tetracycline_K21288,-1,Evidence,tetracycline,K21288
tobramycin_K00663,3,Strong,tobramycin,K00663
tobramycin_K00677,2,Moderate,tobramycin,K00677
tobramycin_K00687,2,Moderate,tobramycin,K00687
tobramycin_K00984,3,Strong,tobramycin,K00984
tobramycin_K01870,3,Strong,tobramycin,K01870
tobramycin_K02469,-1,Evidence,tobramycin,K02469
tobramycin_K02470,1,Weak,tobramycin,K02470
tobramycin_K03327,3,Strong,tobramycin,K03327
tobramycin_K03395,3,Strong,tobramycin,K03395
tobramycin_K03446,2,Moderate,tobramycin,K03446
tobramycin_K03543,3,Strong,tobramycin,K03543
tobramycin_K03585,3,Strong,tobramycin,K03585
tobramycin_K03587,2,Moderate,tobramycin,K03587
tobramycin_K06880,3,Strong,tobramycin,K06880
tobramycin_K07264,2,Moderate,tobramycin,K07264
tobramycin_K07552,2,Moderate,tobramycin,K07552
tobramycin_K07642,2,Moderate,tobramycin,K07642
tobramycin_K07788,2,Moderate,tobramycin,K07788
